Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773581504,100,,Aggregated,45.500000,0.000000,270,400,480,530,670,820,1000,1100,1500,1800,1800,5388,3,270.0,313.810105588005,10.304227471351624,1820.3979283571243,6.064587973273942
1773581505,100,,Aggregated,45.900000,0.000000,270,400,480,520,670,820,990,1100,1500,1800,1800,5433,3,270.0,312.67105635669037,10.304227471351624,1820.3979283571243,6.064053009387079
1773581506,100,,Aggregated,45.300000,0.000000,270,400,480,520,670,820,990,1100,1500,1800,1800,5473,3,270.0,313.2167599755619,10.304227471351624,1820.3979283571243,6.063584871185821
1773581507,100,,Aggregated,46.200000,0.000000,270,400,480,520,670,810,990,1100,1500,1800,1800,5525,3,270.0,312.61852508520377,10.304227471351624,1820.3979283571243,6.062986425339367
1773581508,100,,Aggregated,43.700000,0.000000,270,400,470,520,660,810,990,1100,1500,1800,1800,5572,3,270.0,310.4298266054687,10.304227471351624,1820.3979283571243,6.062455132806892
1773581509,100,,Aggregated,42.900000,0.000000,270,400,470,520,660,810,990,1100,1500,1800,1800,5612,3,270.0,308.93121151345184,10.304227471351624,1820.3979283571243,6.062009978617248
1773581510,100,,Aggregated,44.400000,0.000000,270,400,470,520,660,810,990,1100,1500,1800,1800,5648,3,270.0,308.75656548320256,10.304227471351624,1820.3979283571243,6.061614730878187
1773581511,100,,Aggregated,44.800000,0.000000,270,400,470,520,660,810,990,1100,1500,1800,1800,5694,3,270.0,310.49213067814577,10.304227471351624,1820.3979283571243,6.061116965226554
1773581512,100,,Aggregated,43.000000,0.000000,270,400,470,520,660,810,990,1100,1500,1800,1800,5747,3,270.0,309.54345341364115,10.304227471351624,1820.3979283571243,6.060553332173308
1773581513,100,,Aggregated,41.900000,0.000000,270,390,470,520,660,810,980,1100,1500,1800,1800,5791,3,270.0,307.6230944257324,10.304227471351624,1820.3979283571243,6.060093248143671
1773581514,100,,Aggregated,42.900000,0.000000,270,390,470,510,660,800,980,1100,1500,1800,1800,5823,3,270.0,306.9711364751319,10.304227471351624,1820.3979283571243,6.059763008758372
1773581515,100,,Aggregated,45.000000,0.000000,270,400,470,520,660,800,980,1100,1500,1800,1800,5869,3,270.0,308.3252411797163,10.304227471351624,1820.3979283571243,6.059294598739138
1773581516,100,,Aggregated,44.000000,0.000000,270,400,470,520,660,800,980,1100,1500,1800,1800,5914,3,270.0,308.3408350823526,10.304227471351624,1820.3979283571243,6.058843422387555
1773581517,100,,Aggregated,42.900000,0.000000,270,400,470,510,660,800,980,1100,1500,1800,1800,5964,3,270.0,307.8294327809887,10.304227471351624,1820.3979283571243,6.058350100603621
1773581518,100,,Aggregated,45.100000,0.000000,270,400,470,510,660,800,980,1100,1500,1800,1800,6003,3,270.0,307.9501986401207,10.304227471351624,1820.3979283571243,6.057971014492754
1773581519,100,,Aggregated,44.200000,0.000000,270,390,470,510,660,790,980,1100,1500,1800,1800,6056,3,270.0,306.21783761553655,10.304227471351624,1820.3979283571243,6.057463672391017
1773581520,100,,Aggregated,43.000000,0.000000,270,390,470,510,650,790,980,1100,1500,1800,1800,6097,3,270.0,305.0357131411184,10.304227471351624,1820.3979283571243,6.057077251107102
1773581521,100,,Aggregated,43.500000,0.000000,260,390,460,510,650,790,980,1100,1500,1800,1800,6150,3,260.0,302.9452672749152,10.304227471351624,1820.3979283571243,6.056585365853659
1773581522,100,,Aggregated,44.200000,0.000000,260,390,460,510,650,790,970,1100,1500,1800,1800,6178,3,260.0,302.16853470171,10.304227471351624,1820.3979283571243,6.056328909032049
1773581523,100,,Aggregated,45.300000,0.000000,260,390,460,510,650,790,970,1100,1500,1800,1800,6218,3,260.0,303.5213594400076,10.304227471351624,1820.3979283571243,6.055966548729495
